# Polish name -> USDA FoodData Central fdcId mapping.
#
# Hand-curated, script-assisted. This file decides BOTH which USDA entries end up in the
# bundled nutrition subset AND what they are called in the Polish UI. `scripts/build-nutrition.mjs`
# joins it against the FDC Foundation + SR Legacy downloads and writes src/lib/nutrition/ingredients.json.
#
# Tab-separated, four columns; `#` starts a comment, blank lines are ignored.
#
#   fdcId  name (Polish)  aliases (| separated, may be empty)  state (raw|cooked, default raw)
#
# `state` follows the USDA entry, not the shopping basket: "cooked" means the per-100 g values
# describe the food after cooking. 300 g of raw rice is not 300 g of cooked rice, so both exist
# as separate rows wherever the difference matters.
#
# Keep rows sorted inside their section and never reuse an fdcId: it is the ingredient's identity
# (`usda:<fdcId>`) and planned meals reference it forever.

## Nabial i jaja / Dairy and eggs

168874	Komosa ryżowa	komosa ryzowa|quinoa|kinoa	raw
168917	Komosa ryżowa gotowana	quinoa gotowana|komosa gotowana	cooked
169713	Otręby ryżowe	otreby ryzowe	raw
169742	Makaron ryżowy	makaron ryzowy	raw
168914	Makaron ryżowy gotowany	makaron ryzowy gotowany	cooked
169703	Ryż brązowy	ryz brazowy	raw
169704	Ryż brązowy gotowany	ryz brazowy gotowany	cooked
168877	Ryż biały	ryz|ryz bialy	raw
168878	Ryż biały gotowany	ryz gotowany|ryz bialy gotowany	cooked
168879	Ryż biały średnioziarnisty	ryz srednioziarnisty	raw
168881	Ryż biały krótkoziarnisty	ryz krotkoziarnisty	raw
168883	Ryż kleisty	ryz kleisty|ryz slodki	raw
169711	Ryż kleisty gotowany	ryz kleisty gotowany	cooked
169707	Ryż parboiled	ryz parboiled	raw
169708	Ryż parboiled gotowany	ryz parboiled gotowany	cooked
2710825	Ryż czarny	ryz czarny	raw
2710838	Ryż czerwony	ryz czerwony	raw
169726	Ryż dziki	ryz dziki	raw
168897	Ryż dziki gotowany	ryz dziki gotowany	cooked
168884	Żyto ziarno	zyto	raw
168886	Mąka żytnia razowa	maka zytnia razowa	raw
169716	Sorgo	sorgo	raw
169745	Orkisz	orkisz	raw
169746	Orkisz gotowany	orkisz gotowany	cooked
169717	Tapioka perełki	tapioka	raw
169747	Teff	teff	raw
169718	Pszenżyto	pszenzyto|triticale	raw
169722	Otręby pszenne	otreby pszenne	raw
168892	Zarodki pszenne	zarodki pszenne|kielki pszenicy	raw
169721	Pszenica durum	pszenica durum	raw
169725	Pszenica kiełkowana	pszenica kielkowana	raw
168912	Spaghetti szpinakowe gotowane	spaghetti szpinakowe	cooked
169701	Hominy z puszki	hominy	cooked

## Orzechy i nasiona / Nuts and seeds

170567	Migdały	migdaly|migdal	raw
170568	Migdały blanszowane	migdaly blanszowane	raw
170158	Migdały prażone	migdaly prazone	cooked
168588	Masło migdałowe	maslo migdalowe	raw
170160	Marcepan	marcepan|masa migdalowa	raw
170569	Orzechy brazylijskie	orzechy brazylijskie	raw
170162	Nerkowce	nerkowce|orzechy nerkowca	raw
170571	Nerkowce prażone	nerkowce prazone	cooked
170163	Masło z nerkowców	maslo z nerkowcow	raw
170574	Kasztany jadalne	kasztany jadalne|kasztan jadalny	raw
170190	Kasztany jadalne pieczone	kasztany pieczone	cooked
170168	Kasztany jadalne gotowane	kasztany gotowane	cooked
170169	Miąższ kokosa	kokos|miazsz kokosa	raw
170170	Wiórki kokosowe	wiorki kokosowe	raw
168586	Wiórki kokosowe słodzone	wiorki kokosowe slodzone	raw
170173	Mleko kokosowe z puszki	mleko kokosowe	raw
170580	Śmietanka kokosowa	smietanka kokosowa	raw
170174	Woda kokosowa	woda kokosowa	raw
170581	Orzechy laskowe	orzechy laskowe|laskowe	raw
170583	Orzechy laskowe prażone	orzechy laskowe prazone	cooked
170178	Orzechy makadamia	makadamia	raw
170585	Mieszanka orzechów	mieszanka orzechow	cooked
170182	Orzechy pekan	pekan|orzechy pekan	raw
170591	Orzeszki piniowe	orzeszki piniowe|pinia	raw
170184	Pistacje	pistacje	raw
170185	Pistacje prażone	pistacje prazone	cooked
170187	Orzechy włoskie	orzechy wloskie	raw
170186	Orzechy czarne	orzechy czarne	raw
170175	Miłorząb nasiona suszone	milorzab|ginkgo	raw
170554	Nasiona chia suszone	nasiona chia suszone	raw
169414	Siemię lniane	siemie lniane|len	raw
2262075	Siemię lniane mielone	siemie lniane mielone	raw
170148	Nasiona konopi łuskane	nasiona konopi|konopie	raw
170556	Pestki dyni	pestki dyni	raw
170557	Pestki dyni prażone	pestki dyni prazone	cooked
170150	Sezam	sezam|nasiona sezamu	raw
170151	Sezam prażony	sezam prazony	cooked
170189	Tahini	tahini|pasta sezamowa	raw
170562	Nasiona słonecznika	slonecznik|pestki slonecznika	raw
170563	Słonecznik prażony	slonecznik prazony	cooked
170155	Masło słonecznikowe	maslo slonecznikowe	raw
169407	Pestki arbuza	pestki arbuza	raw
170149	Nasiona lotosu suszone	nasiona lotosu	raw

## Rośliny strączkowe i soja / Legumes and soy

173727	Fasola adzuki	fasola adzuki	raw
173728	Fasola adzuki gotowana	fasola adzuki gotowana	cooked
175182	Fasolka w sosie pomidorowym	fasolka w sosie|fasola po bretonsku	cooked
175186	Fasola czarna	fasola czarna	raw
173735	Fasola czarna gotowana	fasola czarna gotowana	cooked
175238	Fasola czarna z puszki	fasola czarna z puszki	cooked
2644281	Fasola cannellini	fasola cannellini	raw
2644287	Fasola cannellini z puszki	fasola cannellini z puszki	cooked
175189	Fasola borlotti	fasola borlotti|fasola pstra	raw
173736	Fasola borlotti gotowana	fasola borlotti gotowana	cooked
175190	Fasola biała duża	fasola biala duza|fasola jas	raw
175191	Fasola biała duża gotowana	fasola jas gotowana	cooked
175193	Fasola czerwona	fasola czerwona|fasola kidney	raw
173740	Fasola czerwona gotowana	fasola czerwona gotowana	cooked
174285	Fasola czerwona z puszki	fasola czerwona z puszki	cooked
173745	Fasola navy	fasola navy|fasola drobna biala	raw
173746	Fasola navy gotowana	fasola navy gotowana	cooked
175199	Fasola pinto	fasola pinto	raw
175200	Fasola pinto gotowana	fasola pinto gotowana	cooked
175202	Fasola biała	fasola biala|fasola	raw
175203	Fasola biała gotowana	fasola biala gotowana	cooked
175204	Fasola biała z puszki	fasola biala z puszki	cooked
175205	Bób suchy	bob suchy	raw
173753	Bób suchy gotowany	bob suchy gotowany	cooked
173755	Mąka chleba świętojańskiego	karob|maka karobowa	raw
174288	Mąka z ciecierzycy	maka z ciecierzycy|besan	raw
173756	Ciecierzyca	ciecierzyca|cieciorka|garbanzo	raw
173757	Ciecierzyca gotowana	ciecierzyca gotowana	cooked
173800	Ciecierzyca z puszki	ciecierzyca z puszki	cooked
173758	Fasola czarne oczko	fasola czarne oczko	raw
173759	Fasola czarne oczko gotowana	fasola czarne oczko gotowana	cooked
172455	Falafel	falafel	cooked
174289	Hummus	hummus	raw
172454	Hummus domowy	hummus domowy	raw
172420	Soczewica	soczewica|soczewica zielona	raw
172421	Soczewica gotowana	soczewica gotowana	cooked
174284	Soczewica czerwona	soczewica czerwona	raw
174252	Fasola limeńska sucha	fasola limenska sucha	raw
174253	Fasola limeńska sucha gotowana	fasola limenska sucha gotowana	cooked
172423	Łubin nasiona	lubin	raw
172424	Łubin gotowany	lubin gotowany	cooked
172442	Miso	miso|pasta miso	raw
174256	Fasola mung	fasola mung	raw
174257	Fasola mung gotowana	fasola mung gotowana	cooked
174258	Makaron sojowy	makaron sojowy|makaron szklany	raw
172443	Natto	natto	raw
174294	Masło orzechowe	maslo orzechowe	raw
172469	Masło orzechowe kawałki	maslo orzechowe z kawalkami	raw
172458	Masło orzechowe light	maslo orzechowe light	raw
172430	Orzeszki ziemne	orzeszki ziemne|arachidowe|fistaszki	raw
173806	Orzeszki ziemne prażone	orzeszki prazone	cooked
175258	Orzeszki ziemne smażone	orzeszki smazone	cooked
172435	Mąka orzechowa	maka orzechowa	raw
172428	Groch łuskany	groch|groch luskany	raw
172429	Groch łuskany gotowany	groch gotowany	cooked
172436	Groch gołębi suchy	groch golebi suchy	raw
172438	Fasola smażona meksykańska	fasola smazona	cooked
174275	Mąka sojowa odtłuszczona	maka sojowa odtluszczona	raw
174273	Mąka sojowa	maka sojowa	raw
1750337	Napój sojowy niesłodzony	mleko sojowe|napoj sojowy	raw
2257044	Napój sojowy słodzony	napoj sojowy slodzony	raw
174279	Sos sojowy tamari	tamari|sos sojowy tamari	raw
174277	Sos sojowy	sos sojowy|shoyu	raw
172473	Sos sojowy o obniżonej zawartości soli	sos sojowy light	raw
174276	Izolat białka sojowego	izolat bialka sojowego	raw
174270	Soja nasiona	soja|nasiona soi	raw
174271	Soja gotowana	soja gotowana	cooked
172441	Soja prażona	soja prazona	cooked
174272	Tempeh	tempeh	raw
172467	Tempeh gotowany	tempeh gotowany	cooked
172476	Tofu naturalne	tofu	raw
172475	Tofu twarde	tofu twarde	raw
172449	Tofu miękkie	tofu miekkie	raw
172461	Tofu jedwabiste	tofu jedwabiste|silken	raw
172451	Tofu smażone	tofu smazone	cooked
172450	Tofu suszone	tofu suszone	raw
172452	Okara	okara	raw
174287	Burger warzywny	burger warzywny|kotlet sojowy	raw
174281	Fasolnik chiński	fasolnik chinski|fasola metrowa	raw

## Tłuszcze i sosy / Fats, oils and dressings

171413	Oliwa z oliwek	oliwa|oliwa z oliwek	raw
172336	Olej rzepakowy	olej rzepakowy|olej canola	raw
171017	Olej słonecznikowy	olej slonecznikowy	raw
171411	Olej sojowy	olej sojowy	raw
171410	Olej arachidowy	olej arachidowy	raw
171016	Olej sezamowy	olej sezamowy	raw
171412	Olej kokosowy	olej kokosowy	raw
171015	Olej palmowy	olej palmowy	raw
171028	Olej z pestek winogron	olej z pestek winogron	raw
171030	Olej z orzechów włoskich	olej z orzechow wloskich	raw
167702	Olej lniany	olej lniany|olej z siemienia lnianego	raw
171014	Olej z zarodków pszenicy	olej z zarodkow pszenicy	raw
173573	Olej z awokado	olej z awokado	raw
171031	Olej migdałowy	olej migdalowy	raw
171013	Olej z otrąb ryżowych	olej z otrab ryzowych	raw
171024	Olej z nasion bawełny	olej bawelniany	raw
172337	Olej gorczycowy	olej gorczycowy	raw
171026	Olej krokoszowy	olej krokoszowy	raw
173577	Tran z wątroby dorsza	tran	raw
171401	Smalec	smalec	raw
171400	Łój wołowy	loj wolowy	raw
173564	Tłuszcz z kurczaka	tluszcz z kurczaka	raw
173572	Tłuszcz gęsi	smalec gesi|tluszcz gesi	raw
172345	Tłuszcz z boczku	tluszcz z boczku	raw
173584	Tłuszcz piekarski	tluszcz piekarski|shortening	raw
172346	Margaryna	margaryna	raw
172349	Margaryna miękka	margaryna miekka	raw
173589	Margaryna light	margaryna light	raw
172344	Masło light	maslo light	raw
171009	Majonez	majonez	raw
173594	Majonez light	majonez light	raw
167736	Majonez bez cholesterolu	majonez bez cholesterolu	raw
171443	Majonez z oliwą light	majonez z oliwa	raw
173592	Sos ranch	sos ranch	raw
169055	Sos cezar	sos cezar|dressing cezar	raw
171019	Sos winegret włoski	sos wloski|dressing wloski	raw
171414	Sos francuski	sos francuski|dressing francuski	raw
171402	Sos tysiąca wysp	sos tysiaca wysp	raw
171417	Winegret	winegret|ocet z oliwa	raw
173562	Sos z serem pleśniowym	sos z serem plesniowym	raw
171006	Sos sezamowy	sos sezamowy	raw
171043	Sos miodowo-musztardowy	sos miodowo musztardowy	raw

## Przyprawy i zioła / Spices and herbs

172232	Bazylia świeża	bazylia swieza	raw
171317	Bazylia suszona	bazylia	raw
172238	Kapary	kapary	raw
172233	Koperek świeży	koperek|koper swiezy	raw
171322	Koperek suszony	koperek suszony	raw
173472	Chrzan tarty	chrzan	raw
172234	Musztarda	musztarda	raw
173474	Mięta świeża	mieta|mieta swieza	raw
172239	Mięta suszona	mieta suszona	raw
173473	Rozmaryn świeży	rozmaryn swiezy	raw
171333	Rozmaryn suszony	rozmaryn	raw
173470	Tymianek świeży	tymianek swiezy	raw
170938	Tymianek suszony	tymianek	raw
173468	Sól	sol|sol kuchenna	raw
171315	Ziele angielskie	ziele angielskie	raw
171316	Anyż	anyz	raw
170917	Liść laurowy	liscie laurowe|listek laurowy	raw
170918	Kminek	kminek	raw
170919	Kardamon	kardamon	raw
170920	Nasiona selera	nasiona selera	raw
171319	Chili w proszku	chili w proszku|przyprawa chili	raw
171320	Cynamon	cynamon	raw
171321	Goździki mielone	gozdziki	raw
170921	Kolendra suszona	kolendra suszona	raw
170922	Kolendra nasiona	kolendra nasiona	raw
170923	Kmin rzymski	kmin rzymski|kumin	raw
170924	Curry w proszku	curry|przyprawa curry	raw
170925	Nasiona kopru	nasiona kopru	raw
171323	Nasiona kopru włoskiego	nasiona fenkulu	raw
171324	Kozieradka	kozieradka	raw
171325	Czosnek granulowany	czosnek granulowany|czosnek w proszku	raw
170926	Imbir mielony	imbir mielony	raw
170927	Kwiat muszkatołowy	kwiat muszkatolowy|macis	raw
170928	Majeranek	majeranek	raw
170929	Gorczyca mielona	gorczyca	raw
171326	Gałka muszkatołowa	galka muszkatolowa	raw
171327	Cebula w proszku	cebula w proszku	raw
171328	Oregano	oregano	raw
171329	Papryka słodka mielona	papryka slodka|papryka mielona	raw
170930	Pietruszka suszona	pietruszka suszona	raw
170931	Pieprz czarny	pieprz|pieprz czarny	raw
170932	Papryka ostra mielona	papryka ostra|cayenne	raw
170933	Pieprz biały	pieprz bialy	raw
171330	Mak	mak|nasiona maku	raw
171332	Przyprawa do piernika	przyprawa do piernika	raw
170934	Szafran	szafran	raw
170935	Szałwia mielona	szalwia	raw
170936	Cząber	czaber	raw
170937	Estragon	estragon	raw
172231	Kurkuma	kurkuma	raw
173471	Ekstrakt waniliowy	ekstrakt waniliowy|wanilia	raw
172241	Ocet balsamiczny	ocet balsamiczny	raw
173469	Ocet jabłkowy	ocet jablkowy	raw
172237	Ocet spirytusowy	ocet|ocet spirytusowy	raw
172240	Ocet winny czerwony	ocet winny	raw
172243	Przyprawa taco	przyprawa taco	raw

## Drób / Poultry

171077	Pierś z kurczaka	piers z kurczaka|filet z kurczaka|kurczak piers	raw
171534	Pierś z kurczaka grillowana	piers z kurczaka grillowana	cooked
171140	Pierś z kurczaka duszona	piers z kurczaka duszona	cooked
171477	Pierś z kurczaka pieczona	piers z kurczaka pieczona	cooked
171474	Pierś z kurczaka ze skórą	piers z kurczaka ze skora	raw
171075	Pierś z kurczaka ze skórą pieczona	piers ze skora pieczona	cooked
171476	Pierś z kurczaka panierowana	piers panierowana	cooked
173627	Udziec z kurczaka bez skóry	udo z kurczaka|udziec z kurczaka	raw
172388	Udziec z kurczaka pieczony	udo z kurczaka pieczone	cooked
172385	Udziec z kurczaka ze skórą	udo z kurczaka ze skora	raw
173625	Udziec z kurczaka ze skórą pieczony	udo ze skora pieczone	cooked
173614	Podudzie z kurczaka	podudzie|palki z kurczaka	raw
172376	Podudzie z kurczaka pieczone	podudzie pieczone	cooked
172373	Podudzie z kurczaka ze skórą	podudzie ze skora	raw
173612	Podudzie z kurczaka ze skórą pieczone	palki pieczone	cooked
173632	Skrzydełka z kurczaka	skrzydelka	raw
172392	Skrzydełka z kurczaka pieczone	skrzydelka pieczone	cooked
172390	Skrzydełka z kurczaka ze skórą	skrzydelka ze skora	raw
173630	Skrzydełka z kurczaka ze skórą pieczone	skrzydelka ze skora pieczone	cooked
171052	Kurczak mięso bez skóry	kurczak|mieso z kurczaka	raw
171054	Kurczak mięso pieczone	kurczak pieczony	cooked
171447	Kurczak cały ze skórą	kurczak caly	raw
171450	Kurczak cały pieczony	kurczak caly pieczony	cooked
171445	Kurczak z rożna pierś	kurczak z rozna piers	cooked
171452	Skóra z kurczaka	skora z kurczaka	raw
171055	Skóra z kurczaka pieczona	skora z kurczaka pieczona	cooked
171457	Żołądki drobiowe gotowane	zoladki drobiowe	cooked
171505	Mielone z indyka	mielone z indyka|indyk mielony	raw
171506	Mielone z indyka smażone	mielone z indyka smazone	cooked
172850	Mielone z indyka 7% tłuszczu	mielone z indyka chude	raw
171098	Pierś z indyka	piers z indyka|filet z indyka	raw
171496	Pierś z indyka pieczona	piers z indyka pieczona	cooked
171093	Pierś z indyka ze skórą	piers z indyka ze skora	raw
171492	Pierś z indyka ze skórą pieczona	piers z indyka ze skora pieczona	cooked
171531	Udo z indyka	udo z indyka	raw
171532	Udo z indyka pieczone	udo z indyka pieczone	cooked
171136	Podudzie z indyka	podudzie z indyka	raw
171530	Podudzie z indyka pieczone	podudzie z indyka pieczone	cooked
174517	Skrzydło z indyka	skrzydlo z indyka	raw
172872	Skrzydło z indyka pieczone	skrzydlo z indyka pieczone	cooked
171090	Indyk mięso ciemne	indyk mieso ciemne	raw
171091	Indyk mięso ciemne pieczone	indyk ciemne pieczone	cooked
167713	Indyk wędzony	indyk wedzony	cooked
171486	Wątróbka z indyka	watrobka z indyka	raw
171487	Wątróbka z indyka gotowana	watrobka z indyka gotowana	cooked
172410	Kaczka mięso bez skóry	kaczka|mieso z kaczki	raw
172411	Kaczka mięso pieczone	kaczka pieczona	cooked
172408	Kaczka ze skórą	kaczka ze skora	raw
172409	Kaczka ze skórą pieczona	kaczka ze skora pieczona	cooked
171511	Pierś z kaczki	piers z kaczki	cooked
171112	Udo z kaczki pieczone	udo z kaczki	cooked
174467	Wątróbka z kaczki	watrobka z kaczki	raw
172413	Gęś mięso bez skóry	ges|mieso z gesi	raw
172414	Gęś mięso pieczone	ges pieczona	cooked
174470	Gęś ze skórą	ges ze skora	raw
172412	Gęś ze skórą pieczona	ges ze skora pieczona	cooked
172415	Wątróbka gęsia	watrobka gesia|foie gras	raw

## Wieprzowina / Pork

168249	Polędwiczka wieprzowa	poledwiczka|poledwiczka wieprzowa	raw
168250	Polędwiczka wieprzowa pieczona	poledwiczka pieczona	cooked
168313	Polędwiczka wieprzowa grillowana	poledwiczka grillowana	cooked
168251	Schab bez kości	schab|schab wieprzowy	raw
168253	Schab grillowany	schab grillowany	cooked
168252	Schab duszony	schab duszony	cooked
168254	Schab pieczony	schab pieczony	cooked
167829	Kotlet schabowy z kością	kotlet schabowy surowy	raw
168240	Kotlet schabowy grillowany	kotlet schabowy	cooked
168234	Karkówka z kością	karkowka	raw
168236	Karkówka grillowana	karkowka grillowana	cooked
169194	Karkówka bez kości	karkowka bez kosci	raw
169196	Karkówka bez kości grillowana	karkowka bez kosci grillowana	cooked
168258	Łopatka wieprzowa	lopatka wieprzowa	raw
167847	Łopatka wieprzowa duszona	lopatka duszona	cooked
167845	Łopatka wieprzowa cała	lopatka cala	raw
167846	Łopatka pieczona	lopatka pieczona	cooked
167812	Boczek surowy	boczek|boczek surowy	raw
2727576	Boczek ze skórą	boczek ze skora	raw
168224	Szynka wieprzowa surowa	szynka surowa|udziec wieprzowy	raw
168225	Szynka wieprzowa pieczona	szynka pieczona	cooked
167816	Szynka wieprzowa część krzyżowa	szynka krzyzowa	raw
167902	Mięso mielone wieprzowe	mielone wieprzowe|mieso mielone wieprzowe	raw
167903	Mięso mielone wieprzowe smażone	mielone wieprzowe smazone	cooked
167853	Żeberka wieprzowe	zeberka|zeberka wieprzowe	raw
169178	Żeberka wieprzowe pieczone	zeberka pieczone	cooked
168376	Żeberka grzbietowe	zeberka grzbietowe	raw
168377	Żeberka grzbietowe pieczone	zeberka grzbietowe pieczone	cooked
167811	Słonina	slonina	raw
168287	Boczek solony	boczek solony	raw
168277	Bekon surowy	bekon|bekon surowy	raw
168322	Bekon smażony	bekon smazony	cooked
168382	Bekon o obniżonej zawartości soli	bekon light	raw
167869	Bekon kanadyjski	bekon kanadyjski|polędwica wedzona	raw
168383	Bekon kanadyjski smażony	bekon kanadyjski smazony	cooked
167871	Szynka gotowana chuda	szynka gotowana|szynka chuda	cooked
167872	Szynka gotowana	szynka|szynka wieprzowa	cooked
168295	Szynka konserwowa	szynka konserwowa	raw
167862	Wątróbka wieprzowa	watrobka wieprzowa	raw
167863	Wątróbka wieprzowa duszona	watrobka wieprzowa duszona	cooked
168267	Serce wieprzowe	serce wieprzowe	raw
168270	Nerki wieprzowe	nerki wieprzowe	raw
168275	Ozór wieprzowy	ozor wieprzowy	raw
167859	Nóżki wieprzowe	nozki wieprzowe	raw
168323	Żołądek wieprzowy gotowany	zoladek wieprzowy	cooked

## Wołowina i cielęcina / Beef and veal

174030	Mięso mielone wołowe 10% tłuszczu	mielone wolowe|wolowina mielona	raw
171793	Mięso mielone wołowe 10% smażone	mielone wolowe smazone	cooked
171796	Mięso mielone wołowe 15% tłuszczu	mielone wolowe 15	raw
174033	Mięso mielone wołowe 15% smażone	mielone wolowe 15 smazone	cooked
174036	Mięso mielone wołowe 20% tłuszczu	mielone wolowe 20	raw
171798	Mięso mielone wołowe 20% smażone	mielone wolowe 20 smazone	cooked
171790	Mięso mielone wołowe 5% tłuszczu	mielone wolowe chude	raw
171792	Mięso mielone wołowe 5% smażone	mielone wolowe chude smazone	cooked
171765	Polędwica wołowa	poledwica wolowa|poledwica	raw
174004	Polędwica wołowa pieczona	poledwica wolowa pieczona	cooked
171767	Stek z polędwicy	stek z poledwicy|filet mignon	raw
170641	Stek z polędwicy grillowany	stek z poledwicy grillowany	cooked
173053	Rostbef	rostbef|top sirloin	raw
173051	Rostbef pieczony	rostbef pieczony	cooked
174693	Stek z rostbefu grillowany	stek z rostbefu	cooked
171757	Zrazowa górna	zrazowa gorna|top round	raw
168649	Zrazowa górna grillowana	zrazowa gorna grillowana	cooked
171760	Pieczeń wołowa surowa	pieczen wolowa surowa	raw
174007	Pieczeń wołowa	pieczen wolowa	cooked
171762	Ligawa	ligawa|eye of round	raw
171772	Ligawa grillowana	ligawa grillowana	cooked
168607	Mostek wołowy	mostek wolowy|brisket	raw
170612	Mostek wołowy duszony	mostek wolowy duszony	cooked
174051	Łopatka wołowa	lopatka wolowa|karkowka wolowa	raw
174050	Łopatka wołowa duszona	lopatka wolowa duszona	cooked
171735	Antrykot	antrykot|ribeye	raw
173054	Antrykot grillowany	antrykot grillowany	cooked
169462	Stek porterhouse	porterhouse	raw
168637	Stek porterhouse grillowany	porterhouse grillowany	cooked
171814	Stek z polędwicy górnej	stek striploin	raw
171813	Stek z polędwicy górnej grillowany	striploin grillowany	cooked
172145	Żeberka wołowe	zeberka wolowe	raw
173383	Żeberka wołowe duszone	zeberka wolowe duszone	cooked
170199	Peklowana wołowina	peklowana wolowina|corned beef	raw
170200	Peklowana wołowina gotowana	corned beef gotowany	cooked
169451	Wątróbka wołowa	watrobka wolowa	raw
168626	Wątróbka wołowa duszona	watrobka wolowa duszona	cooked
168625	Serce wołowe	serce wolowe	raw
169448	Serce wołowe gotowane	serce wolowe gotowane	cooked
169449	Nerki wołowe	nerki wolowe	raw
170196	Ozór wołowy	ozor wolowy	raw
170598	Ozór wołowy gotowany	ozor wolowy gotowany	cooked
170599	Flaki wołowe	flaki|flaczki	raw
174769	Flaki wołowe gotowane	flaki gotowane	cooked
170193	Łój wołowy surowy	loj surowy	raw
173817	Cielęcina mięso	cielecina	raw
175265	Cielęcina gotowana	cielecina gotowana	cooked
175290	Cielęcina mielona	cielecina mielona	raw
175291	Cielęcina mielona grillowana	cielecina mielona grillowana	cooked
175269	Zrazowa cielęca	zrazowa cieleca|sznycel cielecy	raw
173822	Zrazowa cielęca pieczona	zrazowa cieleca pieczona	cooked
175271	Sznycel cielęcy panierowany	sznycel panierowany	cooked
173826	Comber cielęcy	comber cielecy	raw
175274	Comber cielęcy pieczony	comber cielecy pieczony	cooked
172570	Golonka cielęca	golonka cieleca	raw
172646	Ossobuco	ossobuco	cooked
173843	Cielęcina na gulasz	cielecina na gulasz	raw
175289	Gulasz cielęcy	gulasz cielecy	cooked

## Jagnięcina i dziczyzna / Lamb and game

174307	Jagnięcina	jagniecina	raw
174308	Jagnięcina pieczona	jagniecina pieczona	cooked
174313	Udziec jagnięcy	udziec jagniecy	raw
174314	Udziec jagnięcy pieczony	udziec jagniecy pieczony	cooked
172491	Comber jagnięcy	comber jagniecy	raw
172492	Comber jagnięcy grillowany	comber jagniecy grillowany	cooked
172493	Karé jagnięce	kare jagniece|zeberka jagniece	raw
172495	Karé jagnięce pieczone	kare jagniece pieczone	cooked
174326	Łopatka jagnięca	lopatka jagnieca	raw
172499	Łopatka jagnięca pieczona	lopatka jagnieca pieczona	cooked
172508	Jagnięcina na gulasz	jagniecina na gulasz	raw
172509	Gulasz jagnięcy	gulasz jagniecy	cooked
174370	Jagnięcina mielona	jagniecina mielona	raw
172544	Jagnięcina mielona grillowana	jagniecina mielona grillowana	cooked
173855	Dziczyzna sarnina	sarnina|dziczyzna	raw
175085	Sarnina pieczona	sarnina pieczona	cooked
172602	Sarnina mielona	sarnina mielona	raw
174430	Polędwica z sarny	poledwica z sarny	cooked
175297	Dzik	dzik|dziczyzna dzik	raw
175298	Dzik pieczony	dzik pieczony	cooked
175301	Jeleń	jelen	raw
175302	Jeleń pieczony	jelen pieczony	cooked
172521	Królik	krolik	raw
172522	Królik pieczony	krolik pieczony	cooked
174346	Królik duszony	krolik duszony	cooked
175303	Koza	kozina|mieso kozie	raw
175304	Koza pieczona	kozina pieczona	cooked
173851	Bizon	bizon|mieso z bizona	raw
173852	Bizon pieczony	bizon pieczony	cooked
174421	Bizon mielony	bizon mielony	raw
175086	Konina	konina	raw
175087	Konina pieczona	konina pieczona	cooked

## Ryby i owoce morza / Fish and seafood

175167	Łosoś atlantycki hodowlany	losos|losos atlantycki	raw
175168	Łosoś atlantycki pieczony	losos pieczony	cooked
173686	Łosoś atlantycki dziki	losos dziki	raw
171998	Łosoś atlantycki dziki pieczony	losos dziki pieczony	cooked
173687	Łosoś wędzony	losos wedzony	cooked
175138	Łosoś różowy	losos rozowy	raw
175175	Łosoś różowy z puszki	losos z puszki	cooked
173691	Łosoś sockeye	losos sockeye	raw
173723	Łosoś sockeye z puszki	losos sockeye z puszki	cooked
173715	Łosoś coho hodowlany	losos coho	raw
171955	Dorsz atlantycki	dorsz	raw
171956	Dorsz atlantycki pieczony	dorsz pieczony	cooked
174190	Dorsz suszony solony	dorsz suszony|sztokfisz	raw
174191	Dorsz pacyficzny	dorsz pacyficzny	raw
175178	Dorsz pacyficzny gotowany	dorsz pacyficzny gotowany	cooked
173725	Mintaj	mintaj	raw
173726	Mintaj gotowany	mintaj gotowany	cooked
175129	Czarniak	czarniak	raw
174237	Czarniak pieczony	czarniak pieczony	cooked
171964	Plamiak	plamiak|haddock	raw
174198	Plamiak pieczony	plamiak pieczony	cooked
174199	Plamiak wędzony	plamiak wedzony	cooked
174196	Flądra	fladra|sola|halibut bialy	raw
174197	Flądra pieczona	fladra pieczona	cooked
174200	Halibut	halibut	raw
174201	Halibut pieczony	halibut pieczony	cooked
171965	Halibut grenlandzki	halibut grenlandzki|kulbak	raw
175116	Śledź atlantycki	sledz	raw
175117	Śledź atlantycki pieczony	sledz pieczony	cooked
175118	Śledź marynowany	sledz marynowany|sledz w occie	raw
173668	Śledź wędzony	sledz wedzony	cooked
175119	Makrela atlantycka	makrela	raw
175120	Makrela atlantycka pieczona	makrela pieczona	cooked
168149	Makrela solona	makrela solona	raw
175121	Makrela z puszki	makrela z puszki	cooked
175139	Sardynki w oleju	sardynki|sardynki w oleju	cooked
175140	Sardynki w sosie pomidorowym	sardynki w pomidorach	cooked
174182	Sardele	sardele|anchois	raw
174183	Sardele w oleju	anchois w oleju	cooked
175156	Tuńczyk bonito	tunczyk bonito	raw
175159	Tuńczyk żółtopłetwy	tunczyk zoltopletwy|tunczyk	raw
173706	Tuńczyk błękitnopłetwy	tunczyk blekitnopletwy	raw
173707	Tuńczyk błękitnopłetwy pieczony	tunczyk pieczony	cooked
173709	Tuńczyk w wodzie	tunczyk w wodzie|tunczyk z puszki	cooked
173708	Tuńczyk w oleju	tunczyk w oleju	cooked
175160	Sałatka z tuńczyka	salatka z tunczyka	raw
